class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Down,0.22721605002880096,0.571094274520874,-0.25768953561782837,0.9999942779541016,0.23284517228603363,0.5556108951568604,-0.23065069317817688,0.9999932050704956,0.23620477318763733,0.5556727647781372,-0.23077751696109772,0.9999923706054688,0.2396470308303833,0.5558757185935974,-0.23096033930778503,0.999991774559021,0.21827469766139984,0.5551971197128296,-0.23958642780780792,0.9999914169311523,0.2120080292224884,0.5551785230636597,-0.2395443171262741,0.9999880790710449,0.2064700871706009,0.5554564595222473,-0.23957006633281708,0.9999860525131226,0.241221085190773,0.5615204572677612,-0.07444187253713608,0.9999920129776001,0.1947089433670044,0.5613193511962891,-0.11508197337388992,0.9999933242797852,0.2323894500732422,0.5876825451850891,-0.19889548420906067,0.9999972581863403,0.2133113592863083,0.5874266028404236,-0.21057967841625214,0.9999986886978149,0.2669379711151123,0.6513107419013977,0.04181758686900139,0.9999841451644897,0.14017629623413086,0.6407027244567871,-0.06877468526363373,0.999929666519165,0.2878483235836029,0.7242754101753235,0.03112541325390339,0.9017062783241272,0.08391837030649185,0.7157877087593079,-0.13585440814495087,0.9900431632995605,0.33321064710617065,0.7499445676803589,-0.24371063709259033,0.9682193398475647,0.09924834966659546,0.7765792012214661,-0.35052821040153503,0.9707851409912109,0.3508308529853821,0.7650953531265259,-0.2997420132160187,0.9685639142990112,0.10910043865442276,0.795097291469574,-0.3963429033756256,0.9567177891731262,0.35012292861938477,0.7579175233840942,-0.33803749084472656,0.9726718664169312,0.12121459096670151,0.7807909250259399,-0.41879162192344666,0.9590678811073303,0.34286949038505554,0.7527572512626648,-0.26540544629096985,0.9680900573730469,0.12080986797809601,0.774547278881073,-0.3613974452018738,0.9511731266975403,0.21002601087093353,0.825535774230957,0.06179365888237953,0.9995064735412598,0.13324074447155,0.8268370628356934,-0.06157604977488518,0.998306155204773,0.30662018060684204,0.9084383845329285,-0.2179444283246994,0.9391001462936401,0.15400581061840057,0.9490399956703186,-0.20379933714866638,0.9563771486282349,0.22904126346111298,0.9831228256225586,0.1166444644331932,0.5282384753227234,0.1024727001786232,1.0223782062530518,0.13859117031097412,0.45797663927078247,0.19856087863445282,0.9969486594200134,0.14824603497982025,0.5256917476654053,0.0966339185833931,1.0214085578918457,0.17273160815238953,0.2526859939098358,0.2344786673784256,1.056914210319519,0.08381975442171097,0.36008796095848083,0.10320176929235458,1.0878535509109497,0.09227960556745529,0.2683473825454712
Down,0.23507985472679138,0.6239229440689087,-0.3339478075504303,0.9999221563339233,0.23811309039592743,0.6111752390861511,-0.30857938528060913,0.9999291896820068,0.24161235988140106,0.6112040281295776,-0.30871275067329407,0.999920129776001,0.24470870196819305,0.6112591028213501,-0.3089018762111664,0.9998904466629028,0.22504796087741852,0.6104488968849182,-0.32210636138916016,0.9999071359634399,0.2184874266386032,0.6100645065307617,-0.3221399188041687,0.9998832941055298,0.21213577687740326,0.6098235249519348,-0.3222174644470215,0.9998537302017212,0.240836963057518,0.6149762272834778,-0.1567901074886322,0.9999134540557861,0.19662366807460785,0.6144667863845825,-0.21925251185894012,0.9999619722366333,0.23879766464233398,0.6377738118171692,-0.2754650115966797,0.999980092048645,0.22322241961956024,0.6384509801864624,-0.29341182112693787,0.9999915361404419,0.2667633891105652,0.6928561329841614,-0.05541451647877693,0.9999173879623413,0.1400575488805771,0.6938605308532715,-0.1555136740207672,0.9996166229248047,0.28387802839279175,0.7793899774551392,-0.07395081222057343,0.8742750883102417,0.09373445808887482,0.8086634874343872,-0.2233956903219223,0.9801084399223328,0.337542861700058,0.7783478498458862,-0.3120005130767822,0.9556475281715393,0.1552874743938446,0.8185093998908997,-0.3983204960823059,0.951786458492279,0.3578278124332428,0.7820391058921814,-0.3576529920101166,0.9536390900611877,0.18065527081489563,0.8333510756492615,-0.4354526996612549,0.9327241778373718,0.35910773277282715,0.7727896571159363,-0.38568395376205444,0.9568517208099365,0.1833561211824417,0.8091443777084351,-0.4430839717388153,0.9303357601165771,0.3509133458137512,0.7708277702331543,-0.32829269766807556,0.9461669921875,0.18068864941596985,0.8068280220031738,-0.4011947810649872,0.9018334150314331,0.23379242420196533,0.8538708686828613,0.03510717675089836,0.9964118599891663,0.1575157642364502,0.8596295118331909,-0.03491439297795296,0.9936510920524597,0.31142354011535645,0.9154038429260254,-0.3000371754169464,0.8612116575241089,0.109059177339077,0.9483181834220886,-0.34341540932655334,0.8982621431350708,0.24575147032737732,1.0059922933578491,-0.017789402976632118,0.46051663160324097,0.12688618898391724,1.0113048553466797,-0.042373694479465485,0.4088967442512512,0.22293947637081146,1.0121545791625977,0.008063934743404388,0.5992404818534851,0.13419421017169952,1.0146819353103638,-0.013394693844020367,0.3630065619945526,0.2605189383029938,1.0602426528930664,-0.07251948863267899,0.30965369939804077,0.11932948976755142,1.0617073774337769,-0.103865846991539,0.26011478900909424
Down,0.23209714889526367,0.5741953253746033,-0.22694580256938934,0.9999845027923584,0.2358856201171875,0.5608419179916382,-0.1986093372106552,0.9999843835830688,0.23908434808254242,0.5610495805740356,-0.1987510621547699,0.9999830722808838,0.2420663982629776,0.5614645481109619,-0.19894132018089294,0.9999825954437256,0.22335371375083923,0.5604109764099121,-0.21024160087108612,0.9999792575836182,0.21715672314167023,0.5604669451713562,-0.2101922482252121,0.9999722242355347,0.21134884655475616,0.5609173774719238,-0.21023645997047424,0.9999682903289795,0.24027884006500244,0.5676524639129639,-0.046234164386987686,0.9999845027923584,0.1968853920698166,0.5672428607940674,-0.09829054027795792,0.9999849796295166,0.23573075234889984,0.5900152921676636,-0.17018568515777588,0.9999934434890747,0.22036978602409363,0.5900049209594727,-0.1851026564836502,0.9999964237213135,0.26710182428359985,0.6518428921699524,0.04871939495205879,0.9999852180480957,0.13969190418720245,0.6463891267776489,-0.06764940172433853,0.9998960494995117,0.29195496439933777,0.7210950255393982,0.011606170795857906,0.9106698632240295,0.09206162393093109,0.7279831767082214,-0.15468211472034454,0.9885922074317932,0.3422110080718994,0.7482322454452515,-0.27883994579315186,0.9735866785049438,0.11650177091360092,0.7809880971908569,-0.3655329644680023,0.97542405128479,0.36081331968307495,0.7618459463119507,-0.33997073769569397,0.9728642702102661,0.12725643813610077,0.7967126965522766,-0.4133494794368744,0.9650415182113647,0.3590434491634369,0.755282998085022,-0.37800854444503784,0.9768512845039368,0.13931913673877716,0.7820259928703308,-0.4335038363933563,0.9671651124954224,0.3515627980232239,0.7507919669151306,-0.30159974098205566,0.9734961986541748,0.13749128580093384,0.7763264775276184,-0.3756718337535858,0.9593056440353394,0.22231826186180115,0.8304449915885925,0.05916460603475571,0.9993935823440552,0.13979937136173248,0.8320652842521667,-0.058862071484327316,0.9982815980911255,0.3040812015533447,0.9150403141975403,-0.24379517138004303,0.9287323951721191,0.16111864149570465,0.9476860165596008,-0.24607227742671967,0.9610175490379333,0.22001910209655762,0.9869686961174011,0.09517880529165268,0.4617789387702942,0.1039009839296341,1.0131322145462036,0.07527737319469452,0.49611735343933105,0.1953088492155075,0.9882556200027466,0.12713617086410522,0.46215006709098816,0.09787529706954956,1.011358380317688,0.10727297514677048,0.25858986377716064,0.2258893996477127,1.0460785627365112,0.06502125412225723,0.3160792291164398,0.09741313010454178,1.0730701684951782,0.027995958924293518,0.3057277202606201
Down,0.2367875576019287,0.6301422715187073,-0.3217741847038269,0.9999709129333496,0.23939499258995056,0.6163423657417297,-0.30015304684638977,0.9999758005142212,0.2426423728466034,0.6162711381912231,-0.3002687990665436,0.9999693632125854,0.24563920497894287,0.6161607503890991,-0.3004256784915924,0.999955415725708,0.2265029102563858,0.6161600947380066,-0.3130313456058502,0.9999667406082153,0.219652459025383,0.616033673286438,-0.313035786151886,0.999953031539917,0.21246473491191864,0.6159269213676453,-0.313084214925766,0.9999371767044067,0.24075566232204437,0.6202780604362488,-0.16397811472415924,0.9999722242355347,0.19539427757263184,0.620808482170105,-0.22519178688526154,0.9999836683273315,0.24067017436027527,0.6434764266014099,-0.2687947750091553,0.999994158744812,0.22480462491512299,0.645165741443634,-0.28629785776138306,0.9999973773956299,0.2653730511665344,0.6987882852554321,-0.0837649330496788,0.9999765157699585,0.14013156294822693,0.6991402506828308,-0.15433548390865326,0.9999005794525146,0.2747630774974823,0.7908406853675842,-0.10448678582906723,0.915141224861145,0.0991470217704773,0.8068236708641052,-0.21331921219825745,0.9698533415794373,0.32938751578330994,0.7876591086387634,-0.32951048016548157,0.9768365025520325,0.14562074840068817,0.8249908089637756,-0.4006578028202057,0.9504249095916748,0.3494696617126465,0.7920321226119995,-0.37412896752357483,0.9751323461532593,0.1608300656080246,0.8409585952758789,-0.4375223219394684,0.9377970695495605,0.3509478271007538,0.779202401638031,-0.4010712206363678,0.9761364459991455,0.16778996586799622,0.8210816979408264,-0.4516274034976959,0.9377506375312805,0.3421209752559662,0.7772114872932434,-0.34491366147994995,0.9696144461631775,0.16501085460186005,0.8137138485908508,-0.40740397572517395,0.9232504367828369,0.23624715209007263,0.8558024764060974,0.02462223544716835,0.9985483288764954,0.16271981596946716,0.8629314303398132,-0.024472294375300407,0.997902512550354,0.3112967610359192,0.9155807495117188,-0.2234821319580078,0.8756321668624878,0.11113464832305908,0.9494657516479492,-0.24903137981891632,0.8782497048377991,0.25490736961364746,0.9800034761428833,0.06760036945343018,0.35723450779914856,0.13422095775604248,0.9861214756965637,0.06781163811683655,0.2881515920162201,0.23374447226524353,0.9830719232559204,0.09650619328022003,0.5099470019340515,0.1421007663011551,0.9881113767623901,0.1002671867609024,0.3731900155544281,0.26831814646720886,1.0261485576629639,0.046115387231111526,0.23933476209640503,0.125046968460083,1.0245625972747803,0.04472551867365837,0.19130297005176544
Down,0.23952844738960266,0.6295074224472046,-0.3250434398651123,0.9999861717224121,0.24213604629039764,0.6147860288619995,-0.3024032711982727,0.9999845027923584,0.24534006416797638,0.6147667169570923,-0.3025190532207489,0.9999809265136719,0.24832166731357574,0.6147981882095337,-0.30266112089157104,0.9999656677246094,0.2297767847776413,0.6148638725280762,-0.315695583820343,0.9999794960021973,0.2232518047094345,0.6149507761001587,-0.3156799376010895,0.999975323677063,0.2158139944076538,0.6150656938552856,-0.3157321512699127,0.9999649524688721,0.2431354522705078,0.6200661659240723,-0.16619674861431122,0.99997878074646,0.1968681961297989,0.6210578083992004,-0.22951123118400574,0.9999923706054688,0.2437237799167633,0.6427819132804871,-0.2723504602909088,0.9999966621398926,0.2282198667526245,0.6440390348434448,-0.290499746799469,0.9999986886978149,0.26609423756599426,0.6981440186500549,-0.08214937895536423,0.9999769926071167,0.14147144556045532,0.7003605961799622,-0.16275891661643982,0.9999434947967529,0.27524685859680176,0.7888144254684448,-0.08430244773626328,0.9070892333984375,0.10378353297710419,0.812807023525238,-0.21207283437252045,0.98435378074646,0.33152318000793457,0.7811535596847534,-0.29870614409446716,0.9806820154190063,0.15593649446964264,0.8323841094970703,-0.3905196189880371,0.9840733408927917,0.3511751592159271,0.7855328917503357,-0.3415971100330353,0.9789769649505615,0.17220258712768555,0.8465852737426758,-0.42740321159362793,0.9796856045722961,0.35407596826553345,0.7739127278327942,-0.36924436688423157,0.9798561334609985,0.1770348846912384,0.8234208226203918,-0.44195547699928284,0.9799378514289856,0.3455564081668854,0.7717809081077576,-0.3143611252307892,0.9743385910987854,0.17264173924922943,0.8184582591056824,-0.39673948287963867,0.9723681211471558,0.2408035695552826,0.8546944856643677,0.021731844171881676,0.9983626008033752,0.16211117804050446,0.8624157309532166,-0.021599194034934044,0.9978600144386292,0.3209971487522125,0.9127236604690552,-0.25374913215637207,0.8660069108009338,0.11310020834207535,0.9460644721984863,-0.27471646666526794,0.8934105038642883,0.2540324628353119,0.9790827035903931,0.060793519020080566,0.37400537729263306,0.1411355882883072,0.9876247048377991,0.05258204787969589,0.35578611493110657,0.23311416804790497,0.9844198226928711,0.0906609520316124,0.5217536687850952,0.1505129635334015,0.9918416142463684,0.08491093665361404,0.41937965154647827,0.27164098620414734,1.0285894870758057,0.032470494508743286,0.24864959716796875,0.13075178861618042,1.0278306007385254,0.017091507092118263,0.22998805344104767
Down,0.3170605003833771,0.5902158617973328,-0.15649494528770447,0.9998261332511902,0.3209070563316345,0.5809813737869263,-0.1307544708251953,0.9997262358665466,0.3223201632499695,0.5812156796455383,-0.1308063417673111,0.9996970891952515,0.3237481117248535,0.5815073847770691,-0.13089515268802643,0.9996699094772339,0.31417956948280334,0.5798069834709167,-0.14735543727874756,0.999758780002594,0.31063905358314514,0.5791279673576355,-0.1474139392375946,0.9997614026069641,0.3068733811378479,0.5783694386482239,-0.14745447039604187,0.9997497200965881,0.31962868571281433,0.5844086408615112,-0.018090423196554184,0.9996812343597412,0.2933383584022522,0.5784964561462402,-0.09061644971370697,0.9998544454574585,0.31626707315444946,0.5985415577888489,-0.11549849808216095,0.9997472167015076,0.3082863390445709,0.5973721146583557,-0.13670624792575836,0.9998514652252197,0.3323054015636444,0.6281506419181824,0.017319131642580032,0.9982354640960693,0.25172123312950134,0.6228539347648621,-0.1521855890750885,0.9997112154960632,0.3794119954109192,0.6219077110290527,-0.1130310520529747,0.8675044775009155,0.27017849683761597,0.6430047154426575,-0.3438621163368225,0.9973347187042236,0.42525434494018555,0.6012662649154663,-0.2971005439758301,0.8517729043960571,0.32881948351860046,0.6168251037597656,-0.4365862309932709,0.9912181496620178,0.44648441672325134,0.598300576210022,-0.33403757214546204,0.7772013545036316,0.343951553106308,0.6150789260864258,-0.4716416001319885,0.9699738025665283,0.44700342416763306,0.5952641367912292,-0.33583709597587585,0.7822734713554382,0.34355464577674866,0.6141594648361206,-0.4512079656124115,0.9662500619888306,0.43871769309043884,0.5962938070297241,-0.30715981125831604,0.8009769320487976,0.33917999267578125,0.6142457127571106,-0.43091830611228943,0.9500404000282288,0.29769960045814514,0.7641404271125793,0.040427207946777344,0.9990426898002625,0.2456383854150772,0.761513888835907,-0.04019685462117195,0.9993875026702881,0.37378907203674316,0.7711257934570312,-0.22582252323627472,0.942625880241394,0.2293558120727539,0.8313409090042114,-0.3255789279937744,0.984329879283905,0.3353031575679779,0.8430401682853699,0.014836895279586315,0.6464574933052063,0.18387076258659363,0.8650962114334106,-0.06949807703495026,0.8285077810287476,0.3202870190143585,0.8498950004577637,0.03665308281779289,0.6064608097076416,0.17690341174602509,0.8661001324653625,-0.04496290162205696,0.5558988451957703,0.353248655796051,0.8736878037452698,-0.009603941813111305,0.6088220477104187,0.17980313301086426,0.8945857286453247,-0.12193203717470169,0.735734760761261
Down,0.316293865442276,0.5905143618583679,-0.17287366092205048,0.9999008178710938,0.319936603307724,0.5826729536056519,-0.14687690138816833,0.9998574256896973,0.32172080874443054,0.583134651184082,-0.14694547653198242,0.9998444318771362,0.3235608637332916,0.5836618542671204,-0.14704738557338715,0.9998432397842407,0.31274476647377014,0.5810877680778503,-0.15811939537525177,0.9998693466186523,0.30911579728126526,0.5803895592689514,-0.15818262100219727,0.9998676776885986,0.30534812808036804,0.5796157121658325,-0.15820945799350739,0.9998728036880493,0.3217124938964844,0.5870761871337891,-0.03193694353103638,0.999824583530426,0.2931356430053711,0.5799492597579956,-0.07977049797773361,0.9999279975891113,0.3168511688709259,0.5993092656135559,-0.13165093958377838,0.999880313873291,0.3076176941394806,0.5974792242050171,-0.14554060995578766,0.9999415874481201,0.3371768593788147,0.6292619705200195,-0.00800042599439621,0.9982074499130249,0.2505313456058502,0.6263089776039124,-0.13422805070877075,0.9996935129165649,0.37607574462890625,0.6274141073226929,-0.18287722766399384,0.9046374559402466,0.2586420178413391,0.6438255310058594,-0.33783158659935,0.9966326355934143,0.42580029368400574,0.6110283732414246,-0.3899994492530823,0.8574048280715942,0.3228013217449188,0.6217003464698792,-0.4487427771091461,0.9889112710952759,0.44607704877853394,0.6086670756340027,-0.43527764081954956,0.7999920845031738,0.33873873949050903,0.6201030611991882,-0.4866854250431061,0.96543949842453,0.4449429512023926,0.6057254076004028,-0.4332326054573059,0.8001964092254639,0.3391622006893158,0.6175445318222046,-0.46637865900993347,0.961337149143219,0.43673092126846313,0.6068457365036011,-0.39891567826271057,0.8096985220909119,0.33363470435142517,0.6185835003852844,-0.4436720311641693,0.9437593817710876,0.3005651533603668,0.765003502368927,0.03387695550918579,0.9986403584480286,0.2452642023563385,0.7622035145759583,-0.03359972685575485,0.9990923404693604,0.37582871317863464,0.7697757482528687,-0.25864988565444946,0.9225953817367554,0.24113014340400696,0.8117303848266602,-0.39785727858543396,0.9736292958259583,0.3308712840080261,0.8470934629440308,-0.035105906426906586,0.5516842603683472,0.20413167774677277,0.8592955470085144,-0.14411446452140808,0.7330548167228699,0.3150465488433838,0.8545148968696594,-0.015483073890209198,0.539094865322113,0.1985027939081192,0.862551212310791,-0.11917056143283844,0.4852350652217865,0.34779757261276245,0.8770509362220764,-0.07135874032974243,0.5039973855018616,0.20183703303337097,0.8888368606567383,-0.20667162537574768,0.6628539562225342
Down,0.3172919452190399,0.5887473821640015,-0.15134099125862122,0.999915361404419,0.3206411898136139,0.5791823267936707,-0.12556087970733643,0.9998859167098999,0.32214006781578064,0.5793917775154114,-0.1256503313779831,0.9998846054077148,0.3236234188079834,0.5796293020248413,-0.12575580179691315,0.9998712539672852,0.3137121796607971,0.5775350332260132,-0.1409006416797638,0.9998972415924072,0.3102019429206848,0.5765495300292969,-0.1409786492586136,0.9999102354049683,0.30629080533981323,0.5754534006118774,-0.1410352885723114,0.999900221824646,0.3195449709892273,0.5813966989517212,-0.013699342496693134,0.9998983144760132,0.292189359664917,0.574996829032898,-0.08158286660909653,0.9999510049819946,0.3165128529071808,0.596028208732605,-0.1109481230378151,0.9998992681503296,0.3085959255695343,0.5948317646980286,-0.13083195686340332,0.9999477863311768,0.33192601799964905,0.6254839897155762,0.024674663320183754,0.999112069606781,0.252625435590744,0.6194103956222534,-0.14354929327964783,0.9997885823249817,0.3765707314014435,0.6257813572883606,-0.08227617293596268,0.8887612819671631,0.27152499556541443,0.639389157295227,-0.3378571569919586,0.9924883842468262,0.4328921139240265,0.5996290445327759,-0.2408561259508133,0.8581843376159668,0.3280671536922455,0.6209594011306763,-0.4394654929637909,0.9674631357192993,0.4531171917915344,0.5968722701072693,-0.27679312229156494,0.7921963334083557,0.34349551796913147,0.6211737394332886,-0.47693705558776855,0.9156402349472046,0.45334887504577637,0.5936947464942932,-0.284310519695282,0.7970101237297058,0.3433802127838135,0.6181461215019226,-0.45992550253868103,0.9078095555305481,0.4446779191493988,0.5945388674736023,-0.2526082992553711,0.8101387619972229,0.3402932584285736,0.6182546615600586,-0.43606284260749817,0.8772868514060974,0.2970649302005768,0.7628157734870911,0.04446321353316307,0.9975951313972473,0.24440836906433105,0.761619508266449,-0.044067949056625366,0.9987897276878357,0.37584349513053894,0.773487389087677,-0.18697503209114075,0.9058740139007568,0.24688978493213654,0.818541944026947,-0.35710638761520386,0.9790542125701904,0.3315688669681549,0.8527782559394836,-0.010205788537859917,0.5833953619003296,0.1956440955400467,0.8841103315353394,-0.24092352390289307,0.906883180141449,0.31497636437416077,0.8618170022964478,0.0033198220189660788,0.6121525764465332,0.1853756159543991,0.8918371796607971,-0.23154602944850922,0.7344357371330261,0.34902292490005493,0.8856996297836304,-0.05712604895234108,0.5369614362716675,0.19394834339618683,0.914886474609375,-0.3424937427043915,0.8466218709945679
Down,0.30693167448043823,0.5732445120811462,-0.13842713832855225,0.9999973773956299,0.31339433789253235,0.5648022890090942,-0.11313361674547195,0.9999957084655762,0.3165373206138611,0.5650994777679443,-0.11320603638887405,0.9999953508377075,0.31897762417793274,0.5653327107429504,-0.11329548060894012,0.9999957084655762,0.30268892645835876,0.5632261633872986,-0.12246549129486084,0.9999945163726807,0.2987958788871765,0.5626184940338135,-0.1225101426243782,0.9999947547912598,0.2953428626060486,0.5621595978736877,-0.12248771637678146,0.9999942779541016,0.32288485765457153,0.5696653127670288,0.0019330502254888415,0.9999953508377075,0.28923267126083374,0.5658105611801147,-0.04076043516397476,0.9999953508377075,0.31220725178718567,0.5833200216293335,-0.09783566743135452,0.9999953508377075,0.29860296845436096,0.582699179649353,-0.11039145290851593,0.9999964237213135,0.3391720950603485,0.6203301548957825,0.018338769674301147,0.9998400211334229,0.2525329291820526,0.6140580177307129,-0.08194679766893387,0.9998766183853149,0.37845733761787415,0.623199999332428,-0.19685432314872742,0.9567776322364807,0.24016745388507843,0.6245530247688293,-0.35247769951820374,0.9586095213890076,0.425884872674942,0.6077629327774048,-0.44529709219932556,0.9659518599510193,0.2520996928215027,0.6225824356079102,-0.5988307595252991,0.9375033974647522,0.44304418563842773,0.6087374687194824,-0.49522972106933594,0.9508074522018433,0.25031083822250366,0.6317322850227356,-0.6482489705085754,0.9037007093429565,0.44028201699256897,0.6058131456375122,-0.4940713346004486,0.952604353427887,0.255448579788208,0.6180753111839294,-0.6384972929954529,0.9026206731796265,0.4338533282279968,0.6058966517448425,-0.4547673761844635,0.94707190990448,0.2607848048210144,0.6198243498802185,-0.6023781895637512,0.869503915309906,0.3027666211128235,0.7510398626327515,0.03706596419215202,0.9998492002487183,0.24726058542728424,0.7489405274391174,-0.037064988166093826,0.9998218417167664,0.37401220202445984,0.7693274617195129,-0.2634534239768982,0.965977132320404,0.2554185390472412,0.7908307909965515,-0.38931602239608765,0.9891218543052673,0.331286758184433,0.8542214632034302,-0.09292323887348175,0.852304220199585,0.2082713544368744,0.8585307002067566,-0.2591484487056732,0.9536311626434326,0.31597647070884705,0.8587843179702759,-0.08105330169200897,0.8042823672294617,0.1975783258676529,0.8673061728477478,-0.2491615265607834,0.7636274695396423,0.35442644357681274,0.8826115727424622,-0.15964381396770477,0.8617464303970337,0.2149149626493454,0.8885225057601929,-0.36294835805892944,0.9398400187492371
Down,0.31744828820228577,0.5323182344436646,-0.17320537567138672,0.9999574422836304,0.31726565957069397,0.522629976272583,-0.14222924411296844,0.9999301433563232,0.3182528018951416,0.5227096676826477,-0.14233042299747467,0.9999200105667114,0.3192591667175293,0.5227905511856079,-0.14241258800029755,0.9999250173568726,0.31136417388916016,0.5216126441955566,-0.1639680117368698,0.9999282360076904,0.3077487051486969,0.5209895372390747,-0.16397149860858917,0.9999291896820068,0.30383914709091187,0.5203583240509033,-0.16397789120674133,0.9999147653579712,0.31280550360679626,0.525587797164917,-0.013309737667441368,0.9999082088470459,0.2898532450199127,0.5233368873596191,-0.1103462353348732,0.9999396800994873,0.31729254126548767,0.5419557094573975,-0.12659642100334167,0.9999390840530396,0.30993032455444336,0.5413963198661804,-0.15498366951942444,0.9999585151672363,0.3257433772087097,0.5789183378219604,0.03827157989144325,0.9994876384735107,0.25358444452285767,0.5751915574073792,-0.18815357983112335,0.9994322657585144,0.376965194940567,0.5880012512207031,-0.06345809251070023,0.9365891218185425,0.2810278534889221,0.5877580046653748,-0.39565402269363403,0.9962257146835327,0.43435701727867126,0.5736103057861328,-0.24291184544563293,0.9531649947166443,0.3343106806278229,0.5776380300521851,-0.47642502188682556,0.9896695017814636,0.44965919852256775,0.5702817440032959,-0.27924615144729614,0.9302908778190613,0.35143351554870605,0.5786461234092712,-0.5209967494010925,0.9691852927207947,0.45068737864494324,0.5656782984733582,-0.29127269983291626,0.9334301352500916,0.35225701332092285,0.5736056566238403,-0.500662624835968,0.9646754264831543,0.4461013972759247,0.5685621500015259,-0.2562369406223297,0.9304168820381165,0.34736868739128113,0.5732443928718567,-0.47154220938682556,0.937764048576355,0.29913854598999023,0.7117847204208374,0.06339605152606964,0.999606192111969,0.24719056487083435,0.7083728909492493,-0.06326639652252197,0.9996637105941772,0.3688889145851135,0.7648199200630188,-0.1370338797569275,0.9674696326255798,0.258394718170166,0.7827836275100708,-0.37835779786109924,0.9917997121810913,0.32943347096443176,0.8294311761856079,0.15060362219810486,0.8847273588180542,0.2306140512228012,0.8606419563293457,-0.16162969172000885,0.9734042286872864,0.31570976972579956,0.8381735682487488,0.1759587973356247,0.8466776609420776,0.22074338793754578,0.8693068623542786,-0.14358170330524445,0.804102897644043,0.35437458753585815,0.8645840287208557,0.11465428024530411,0.8588814735412598,0.2325984537601471,0.8995643854141235,-0.2651675343513489,0.9447954297065735
